Genus,Epithet,Status,threat_category,species
Linaria,spartea,LC,not_threatened,Linaria spartea
Linaria,supina maritima,NT,not_threatened,Linaria supina maritima
Linaria,supina supina,LC,not_threatened,Linaria supina supina
Linaria,triornithophora,LC,not_threatened,Linaria triornithophora
Linaria,triphylla,NT,not_threatened,Linaria triphylla
Linaria,tristis tristis,LC,not_threatened,Linaria tristis tristis
Linaria,tursica,VU,threatened,Linaria tursica
Linaria,verticillata anticaria,LC,not_threatened,Linaria verticillata anticaria
Linaria,verticillata cuartanensis,LC,not_threatened,Linaria verticillata cuartanensis
Linaria,verticillata lilacina,LC,not_threatened,Linaria verticillata lilacina
Linaria,verticillata verticillata,LC,not_threatened,Linaria verticillata verticillata
Linaria,viscosa spicata,LC,not_threatened,Linaria viscosa spicata
Linaria,viscosa viscosa,VU,threatened,Linaria viscosa viscosa
Linaria,vulgaris,LC,not_threatened,Linaria vulgaris
Lindernia,procumbens,RE,threatened,Lindernia procumbens
Linkagrostis,juresii,VU,threatened,Linkagrostis juresii
Linum,alpinum,NT,not_threatened,Linum alpinum
Linum,austriacum collinum,LC,not_threatened,Linum austriacum collinum
Linum,bienne,LC,not_threatened,Linum bienne
Linum,campanulatum,LC,not_threatened,Linum campanulatum
Linum,catharticum,LC,not_threatened,Linum catharticum
Linum,corymbulosum,LC,not_threatened,Linum corymbulosum
Linum,maritimum,LC,not_threatened,Linum maritimum
Linum,narbonense,LC,not_threatened,Linum narbonense
Linum,setaceum,LC,not_threatened,Linum setaceum
Linum,suffruticosum appressum,LC,not_threatened,Linum suffruticosum appressum
Linum,suffruticosum salsoloides,LC,not_threatened,Linum suffruticosum salsoloides
Linum,suffruticosum suffruticosum,LC,not_threatened,Linum suffruticosum suffruticosum
Linum,tenue,LC,not_threatened,Linum tenue
Linum,tenuifolium,LC,not_threatened,Linum tenuifolium
Linum,trigynum,LC,not_threatened,Linum trigynum
Linum,viscosum,LC,not_threatened,Linum viscosum
Listera,cordata,NT,not_threatened,Listera cordata
Listera,ovata,LC,not_threatened,Listera ovata
Lithodora,fruticosa,LC,not_threatened,Lithodora fruticosa
Lithospermum,officinale,LC,not_threatened,Lithospermum officinale
Littorella,uniflora,LC,not_threatened,Littorella uniflora
Lobelia,urens,LC,not_threatened,Lobelia urens
Lobularia,libyca,LC,not_threatened,Lobularia libyca
Lobularia,maritima columbretensis,VU,threatened,Lobularia maritima columbretensis
Lobularia,maritima maritima,LC,not_threatened,Lobularia maritima maritima
Loeflingia,baetica,LC,not_threatened,Loeflingia baetica
Loeflingia,hispanica,LC,not_threatened,Loeflingia hispanica
Loiseleuria,procumbens,VU,threatened,Loiseleuria procumbens
Lolium,multiflorum,LC,not_threatened,Lolium multiflorum
Lolium,perenne,LC,not_threatened,Lolium perenne
Lolium,remotum,LC,not_threatened,Lolium remotum
Lolium,rigidum rigidum,LC,not_threatened,Lolium rigidum rigidum
Lolium,temulentum,LC,not_threatened,Lolium temulentum
Lomelosia,divaricata,LC,not_threatened,Lomelosia divaricata
Lomelosia,graminifolia,NT,not_threatened,Lomelosia graminifolia
Lomelosia,pulsatilloides macropoda,LC,not_threatened,Lomelosia pulsatilloides macropoda
Lomelosia,pulsatilloides pulsatilloides,VU,threatened,Lomelosia pulsatilloides pulsatilloides
Lomelosia,simplex dentata,LC,not_threatened,Lomelosia simplex dentata
Lomelosia,simplex simplex,LC,not_threatened,Lomelosia simplex simplex
Lomelosia,stellata,LC,not_threatened,Lomelosia stellata
Lonicera,alpigena,VU,threatened,Lonicera alpigena
Lonicera,arborea,LC,not_threatened,Lonicera arborea
Lonicera,biflora,LC,not_threatened,Lonicera biflora
Lonicera,etrusca,LC,not_threatened,Lonicera etrusca
Lonicera,implexa,LC,not_threatened,Lonicera implexa
Lonicera,nigra,LC,not_threatened,Lonicera nigra
Lonicera,periclymenum hispanica,LC,not_threatened,Lonicera periclymenum hispanica
Lonicera,periclymenum periclymenum,LC,not_threatened,Lonicera periclymenum periclymenum
Lonicera,pyrenaica pyrenaica,LC,not_threatened,Lonicera pyrenaica pyrenaica
Lonicera,splendida,LC,not_threatened,Lonicera splendida
Lonicera,xylosteum,LC,not_threatened,Lonicera xylosteum
Lotononis,lupinifolia,LC,not_threatened,Lotononis lupinifolia
Lotus,angustissimus,LC,not_threatened,Lotus angustissimus
Lotus,arenarius,VU,threatened,Lotus arenarius
Lotus,castellanus,LC,not_threatened,Lotus castellanus
Lotus,conimbricensis,LC,not_threatened,Lotus conimbricensis
Lotus,corniculatus alpinus,LC,not_threatened,Lotus corniculatus alpinus
Lotus,corniculatus carpetanus,LC,not_threatened,Lotus corniculatus carpetanus
Lotus,corniculatus corniculatus,LC,not_threatened,Lotus corniculatus corniculatus
Lotus,corniculatus delortii,LC,not_threatened,Lotus corniculatus delortii
Lotus,corniculatus glacialis,NT,not_threatened,Lotus corniculatus glacialis
Lotus,corniculatus preslii,LC,not_threatened,Lotus corniculatus preslii
Lotus,creticus,LC,not_threatened,Lotus creticus
Lotus,cytisoides,LC,not_threatened,Lotus cytisoides
Lotus,edulis,LC,not_threatened,Lotus edulis
Lotus,glaber,LC,not_threatened,Lotus glaber
Lotus,halophilus,VU,threatened,Lotus halophilus
Lotus,hispidus,LC,not_threatened,Lotus hispidus
Lotus,longisiliquosus,LC,not_threatened,Lotus longisiliquosus
Lotus,lourdes-santiagoi,LC,not_threatened,Lotus lourdes-santiagoi
Lotus,ornithopodioides,LC,not_threatened,Lotus ornithopodioides
Lotus,parviflorus,LC,not_threatened,Lotus parviflorus
Lotus,pedunculatus,LC,not_threatened,Lotus pedunculatus
Lotus,tenellus,LC,not_threatened,Lotus tenellus
Ludwigia,palustris,LC,not_threatened,Ludwigia palustris
Lunaria,rediviva,VU,threatened,Lunaria rediviva
Lupinus,angustifolius,LC,not_threatened,Lupinus angustifolius
Lupinus,cosentinii,LC,not_threatened,Lupinus cosentinii
Lupinus,gredensis,LC,not_threatened,Lupinus gredensis
Lupinus,hispanicus,LC,not_threatened,Lupinus hispanicus
Lupinus,luteus,LC,not_threatened,Lupinus luteus
Lupinus,mariae-josephae,CR,threatened,Lupinus mariae-josephae
Lupinus,micranthus,LC,not_threatened,Lupinus micranthus
Luronium,natans,EN,threatened,Luronium natans
Luzula,alpina,LC,not_threatened,Luzula alpina
Luzula,alpino-pilosa alpino-pilosa,EN,threatened,Luzula alpino-pilosa alpino-pilosa
Luzula,caespitosa,LC,not_threatened,Luzula caespitosa
Luzula,campestris,LC,not_threatened,Luzula campestris
Luzula,congesta,NT,not_threatened,Luzula congesta
Luzula,desvauxii,LC,not_threatened,Luzula desvauxii
Luzula,forsteri forsteri,LC,not_threatened,Luzula forsteri forsteri
Luzula,lactea,LC,not_threatened,Luzula lactea
Luzula,lutea,LC,not_threatened,Luzula lutea
Luzula,luzulina,EN,threatened,Luzula luzulina
Luzula,luzuloides,LC,not_threatened,Luzula luzuloides
Luzula,multiflora monticola,LC,not_threatened,Luzula multiflora monticola
Luzula,multiflora multiflora,NT,not_threatened,Luzula multiflora multiflora
Luzula,nivea,LC,not_threatened,Luzula nivea
Luzula,pediformis,LC,not_threatened,Luzula pediformis
Luzula,pilosa,LC,not_threatened,Luzula pilosa
Luzula,spicata,LC,not_threatened,Luzula spicata
Luzula,sudetica,NT,not_threatened,Luzula sudetica
Luzula,sylvatica sylvatica,LC,not_threatened,Luzula sylvatica sylvatica
Lychnis,alpina,LC,not_threatened,Lychnis alpina
Lychnis,flos-cuculi flos-cuculi,LC,not_threatened,Lychnis flos-cuculi flos-cuculi
Lycium,europaeum,LC,not_threatened,Lycium europaeum
Lycium,intricatum,LC,not_threatened,Lycium intricatum
Lycocarpus,fugax,NT,not_threatened,Lycocarpus fugax
Lycopodiella,inundata,VU,threatened,Lycopodiella inundata
Lycopodium,clavatum,LC,not_threatened,Lycopodium clavatum
Lycopsis,arvensis,LC,not_threatened,Lycopsis arvensis
Lycopsis,orientalis,NT,not_threatened,Lycopsis orientalis
Lycopus,europaeus,LC,not_threatened,Lycopus europaeus
Lygeum,spartum,LC,not_threatened,Lygeum spartum
Lysimachia,ephemerum,LC,not_threatened,Lysimachia ephemerum
Lysimachia,nemorum,LC,not_threatened,Lysimachia nemorum
Lysimachia,vulgaris,LC,not_threatened,Lysimachia vulgaris
Lythrum,acutangulum,LC,not_threatened,Lythrum acutangulum
Lythrum,baeticum,EN,threatened,Lythrum baeticum
Lythrum,borysthenicum,LC,not_threatened,Lythrum borysthenicum
Lythrum,flexuosum,LC,not_threatened,Lythrum flexuosum
Lythrum,hyssopifolia,LC,not_threatened,Lythrum hyssopifolia
Lythrum,junceum,LC,not_threatened,Lythrum junceum
Lythrum,portula,LC,not_threatened,Lythrum portula
Lythrum,salicaria,LC,not_threatened,Lythrum salicaria
Lythrum,thymifolia,LC,not_threatened,Lythrum thymifolia
Lythrum,tribracteatum,LC,not_threatened,Lythrum tribracteatum
Macrochloa,tenacissima,LC,not_threatened,Macrochloa tenacissima
Macrosyringion,longiflorum,LC,not_threatened,Macrosyringion longiflorum
Magydaris,panacifolia,LC,not_threatened,Magydaris panacifolia
Magydaris,pastinacea,VU,threatened,Magydaris pastinacea
Maianthemum,bifolium,CR,threatened,Maianthemum bifolium
Malcolmia,africana,LC,not_threatened,Malcolmia africana
Malcolmia,littorea,LC,not_threatened,Malcolmia littorea
Malcolmia,maritima,NT,not_threatened,Malcolmia maritima
Malcolmia,ramosissima,NT,not_threatened,Malcolmia ramosissima
Malcolmia,triloba,LC,not_threatened,Malcolmia triloba
Malope,malacoides,EN,threatened,Malope malacoides
Malus,sylvestris,LC,not_threatened,Malus sylvestris
Malva,aegyptia,LC,not_threatened,Malva aegyptia
Malva,alcea,NT,not_threatened,Malva alcea
Malva,cretica althaeoides,LC,not_threatened,Malva cretica althaeoides
Malva,cretica cretica,LC,not_threatened,Malva cretica cretica
Malva,hispanica,LC,not_threatened,Malva hispanica
Malva,moschata,LC,not_threatened,Malva moschata
Malva,neglecta,LC,not_threatened,Malva neglecta
Malva,nicaeensis,LC,not_threatened,Malva nicaeensis
Malva,parviflora,LC,not_threatened,Malva parviflora
Malva,pusilla,LC,not_threatened,Malva pusilla
Malva,sylvestris,LC,not_threatened,Malva sylvestris
Malva,tournefortiana,LC,not_threatened,Malva tournefortiana
Malva,trifida,LC,not_threatened,Malva trifida
Malvella,sherardiana,VU,threatened,Malvella sherardiana
Mandragora,autumnalis,LC,not_threatened,Mandragora autumnalis
Mantisalca,duriaei,LC,not_threatened,Mantisalca duriaei
Mantisalca,salmantica,LC,not_threatened,Mantisalca salmantica
Maresia,nana,LC,not_threatened,Maresia nana
Margotia,gummifera,LC,not_threatened,Margotia gummifera
Marrubium,alysson,LC,not_threatened,Marrubium alysson
Marrubium,supinum,LC,not_threatened,Marrubium supinum
Marrubium,vulgare,LC,not_threatened,Marrubium vulgare
Marsilea,batardae,EN,threatened,Marsilea batardae
Marsilea,quadrifolia,RE,threatened,Marsilea quadrifolia
Marsilea,strigosa,VU,threatened,Marsilea strigosa
Matricaria,aurea,LC,not_threatened,Matricaria aurea
Matricaria,chamomilla,LC,not_threatened,Matricaria chamomilla
Matthiola,fruticulosa fruticulosa,LC,not_threatened,Matthiola fruticulosa fruticulosa
Matthiola,fruticulosa valesiaca,VU,threatened,Matthiola fruticulosa valesiaca
Matthiola,longipetala,LC,not_threatened,Matthiola longipetala
Matthiola,lunata,LC,not_threatened,Matthiola lunata
Matthiola,parviflora,LC,not_threatened,Matthiola parviflora
Matthiola,perennis,LC,not_threatened,Matthiola perennis
Matthiola,sinuata,LC,not_threatened,Matthiola sinuata
Matthiola,tricuspidata,VU,threatened,Matthiola tricuspidata
Mauranthemum,decipiens,LC,not_threatened,Mauranthemum decipiens
Mauranthemum,paludosum paludosum,LC,not_threatened,Mauranthemum paludosum paludosum
Maytenus,senegalensis europaea,NT,not_threatened,Maytenus senegalensis europaea
Meconopsis,cambrica,LC,not_threatened,Meconopsis cambrica
Medicago,arabica,LC,not_threatened,Medicago arabica
Medicago,citrina,CR,threatened,Medicago citrina
Medicago,coronata,LC,not_threatened,Medicago coronata
Medicago,disciformis,NT,not_threatened,Medicago disciformis
Medicago,doliata,LC,not_threatened,Medicago doliata
Medicago,falcata,LC,not_threatened,Medicago falcata
Medicago,hybrida,NT,not_threatened,Medicago hybrida
Medicago,intertexta,LC,not_threatened,Medicago intertexta
Medicago,italica,LC,not_threatened,Medicago italica
Medicago,laciniata,LC,not_threatened,Medicago laciniata
Medicago,littoralis,LC,not_threatened,Medicago littoralis
Medicago,lupulina,LC,not_threatened,Medicago lupulina
Medicago,marina,LC,not_threatened,Medicago marina
Medicago,minima,LC,not_threatened,Medicago minima
Medicago,murex,LC,not_threatened,Medicago murex
Medicago,orbicularis,LC,not_threatened,Medicago orbicularis
Medicago,polymorpha,LC,not_threatened,Medicago polymorpha
Medicago,praecox,NT,not_threatened,Medicago praecox
Medicago,rigidula,LC,not_threatened,Medicago rigidula
Medicago,scutellata,LC,not_threatened,Medicago scutellata
Medicago,secundiflora,NT,not_threatened,Medicago secundiflora
Medicago,suffruticosa,LC,not_threatened,Medicago suffruticosa
Medicago,truncatula,LC,not_threatened,Medicago truncatula
Medicago,turbinata,LC,not_threatened,Medicago turbinata
Melampyrum,cristatum,LC,not_threatened,Melampyrum cristatum
Melampyrum,nemorosum catalaunicum,NT,not_threatened,Melampyrum nemorosum catalaunicum
Melampyrum,pratense latifolium,LC,not_threatened,Melampyrum pratense latifolium
Melampyrum,pratense pratense,EN,threatened,Melampyrum pratense pratense
Melampyrum,sylvaticum sylvaticum,LC,not_threatened,Melampyrum sylvaticum sylvaticum
Melica,amethystina,LC,not_threatened,Melica amethystina
Melica,arrecta,LC,not_threatened,Melica arrecta
Melica,bocquetii,EN,threatened,Melica bocquetii
Melica,ciliata ciliata,LC,not_threatened,Melica ciliata ciliata
Melica,ciliata magnolii,VU,threatened,Melica ciliata magnolii
Melica,humilis,LC,not_threatened,Melica humilis
Melica,minuta minuta,LC,not_threatened,Melica minuta minuta
Melica,nutans,NT,not_threatened,Melica nutans
Melica,uniflora,LC,not_threatened,Melica uniflora
Melilotus,albus,LC,not_threatened,Melilotus albus
Melilotus,altissimus,LC,not_threatened,Melilotus altissimus
Melilotus,elegans,LC,not_threatened,Melilotus elegans
Melilotus,indicus,LC,not_threatened,Melilotus indicus
Melilotus,infestus,NT,not_threatened,Melilotus infestus
Melilotus,officinalis,LC,not_threatened,Melilotus officinalis
Melilotus,segetalis segetalis,LC,not_threatened,Melilotus segetalis segetalis
Melilotus,siculus,LC,not_threatened,Melilotus siculus
Melilotus,speciosus,EN,threatened,Melilotus speciosus
Melilotus,spicatus,NT,not_threatened,Melilotus spicatus
Melilotus,sulcatus,LC,not_threatened,Melilotus sulcatus
Melissa,officinalis,LC,not_threatened,Melissa officinalis
Melittis,melissophyllum,LC,not_threatened,Melittis melissophyllum
Mentha,aquatica,LC,not_threatened,Mentha aquatica
Mentha,arvensis,LC,not_threatened,Mentha arvensis
Mentha,cervina,LC,not_threatened,Mentha cervina
Mentha,longifolia,LC,not_threatened,Mentha longifolia
Mentha,pulegium,LC,not_threatened,Mentha pulegium
Mentha,suaveolens,LC,not_threatened,Mentha suaveolens
Menyanthes,trifoliata,LC,not_threatened,Menyanthes trifoliata
Mercurialis,ambigua,LC,not_threatened,Mercurialis ambigua
Mercurialis,annua,LC,not_threatened,Mercurialis annua
Mercurialis,elliptica,DD,not_threatened,Mercurialis elliptica
Mercurialis,huetii,LC,not_threatened,Mercurialis huetii
Mercurialis,perennis,LC,not_threatened,Mercurialis perennis
Mercurialis,reverchonii,VU,threatened,Mercurialis reverchonii
Mercurialis,tomentosa,LC,not_threatened,Mercurialis tomentosa
Merendera,filifolia,LC,not_threatened,Merendera filifolia
Merendera,pyrenaica,LC,not_threatened,Merendera pyrenaica
Mesembryanthemum,crystallinum,LC,not_threatened,Mesembryanthemum crystallinum
Mesembryanthemum,nodiflorum,LC,not_threatened,Mesembryanthemum nodiflorum
Meum,athamanticum,LC,not_threatened,Meum athamanticum
Mibora,minima,LC,not_threatened,Mibora minima
Microcnemum,coralloides coralloides,VU,threatened,Microcnemum coralloides coralloides
Micromeria,fruticosa,LC,not_threatened,Micromeria fruticosa
Micromeria,graeca graeca,LC,not_threatened,Micromeria graeca graeca
Micromeria,inodora,LC,not_threatened,Micromeria inodora
Micromeria,nervosa,NT,not_threatened,Micromeria nervosa
Micropus,supinus,LC,not_threatened,Micropus supinus
Micropyropsis,tuberosa,EN,threatened,Micropyropsis tuberosa
Micropyrum,patens,LC,not_threatened,Micropyrum patens
Micropyrum,tenellum,LC,not_threatened,Micropyrum tenellum
Milium,effusum,LC,not_threatened,Milium effusum
Milium,vernale,LC,not_threatened,Milium vernale
Minuartia,campestris campestris,LC,not_threatened,Minuartia campestris campestris
Minuartia,cerastiifolia,NT,not_threatened,Minuartia cerastiifolia
Minuartia,cymifera,NT,not_threatened,Minuartia cymifera
Minuartia,dichotoma,LC,not_threatened,Minuartia dichotoma
Minuartia,funkii,LC,not_threatened,Minuartia funkii
Minuartia,hamata,LC,not_threatened,Minuartia hamata
Minuartia,hybrida hybrida,LC,not_threatened,Minuartia hybrida hybrida
Minuartia,hybrida vaillantiana,LC,not_threatened,Minuartia hybrida vaillantiana
Minuartia,laricifolia laricifolia,LC,not_threatened,Minuartia laricifolia laricifolia
Minuartia,mediterranea,LC,not_threatened,Minuartia mediterranea
Minuartia,montana montana,LC,not_threatened,Minuartia montana montana
Minuartia,recurva,LC,not_threatened,Minuartia recurva
Minuartia,rostrata,LC,not_threatened,Minuartia rostrata
Minuartia,rubra,LC,not_threatened,Minuartia rubra
Minuartia,sedoides,NT,not_threatened,Minuartia sedoides
Minuartia,valentina,VU,threatened,Minuartia valentina
Minuartia,verna,LC,not_threatened,Minuartia verna
Minuartia,villarii,LC,not_threatened,Minuartia villarii
Misopates,calycinum,LC,not_threatened,Misopates calycinum
Misopates,microcarpum,LC,not_threatened,Misopates microcarpum
Misopates,orontium,LC,not_threatened,Misopates orontium
Misopates,salvagense,VU,threatened,Misopates salvagense
Moehringia,fontqueri,EN,threatened,Moehringia fontqueri
Moehringia,intricata castellana,LC,not_threatened,Moehringia intricata castellana
Moehringia,intricata giennensis,VU,threatened,Moehringia intricata giennensis
Moehringia,intricata intricata,CR,threatened,Moehringia intricata intricata
Moehringia,intricata tejedensis,VU,threatened,Moehringia intricata tejedensis
Moehringia,muscosa,LC,not_threatened,Moehringia muscosa
Moehringia,pentandra,LC,not_threatened,Moehringia pentandra
Moehringia,trinervia,LC,not_threatened,Moehringia trinervia
Moenchia,erecta erecta,LC,not_threatened,Moenchia erecta erecta
Moenchia,erecta octandra,LC,not_threatened,Moenchia erecta octandra
Molineriella,laevis,LC,not_threatened,Molineriella laevis
Molineriella,minuta,LC,not_threatened,Molineriella minuta
Molinia,caerulea arundinacea,LC,not_threatened,Molinia caerulea arundinacea
Molinia,caerulea caerulea,LC,not_threatened,Molinia caerulea caerulea
Mollugo,cerviana,NT,not_threatened,Mollugo cerviana
Molopospermum,peloponnesiacum peloponnesiacum,LC,not_threatened,Molopospermum peloponnesiacum peloponnesiacum
Moluccella,spinosa,LC,not_threatened,Moluccella spinosa
Moneses,uniflora,LC,not_threatened,Moneses uniflora
Monotropa,hypopitys,LC,not_threatened,Monotropa hypopitys
Montia,fontana amporitana,LC,not_threatened,Montia fontana amporitana
Montia,fontana chondrosperma,LC,not_threatened,Montia fontana chondrosperma
Montia,fontana fontana,LC,not_threatened,Montia fontana fontana
Morella,faya,LC,not_threatened,Morella faya
Moricandia,arvensis,LC,not_threatened,Moricandia arvensis
Moricandia,foetida,LC,not_threatened,Moricandia foetida
Moricandia,moricandioides baetica,VU,threatened,Moricandia moricandioides baetica
Moricandia,moricandioides cavanillesiana,NT,not_threatened,Moricandia moricandioides cavanillesiana
Moricandia,moricandioides giennensis,LC,not_threatened,Moricandia moricandioides giennensis
Moricandia,moricandioides moricandioides,LC,not_threatened,Moricandia moricandioides moricandioides
Moricandia,moricandioides pseudo-foetida,VU,threatened,Moricandia moricandioides pseudo-foetida
Murbeckiella,boryi,LC,not_threatened,Murbeckiella boryi
Murbeckiella,pinnatifida,NT,not_threatened,Murbeckiella pinnatifida
Muscari,atlanticum,LC,not_threatened,Muscari atlanticum
Muscari,baeticum,LC,not_threatened,Muscari baeticum
Muscari,cazorlanum,VU,threatened,Muscari cazorlanum
Muscari,comosum,LC,not_threatened,Muscari comosum
Muscari,matritensis,LC,not_threatened,Muscari matritensis
Muscari,neglectum,LC,not_threatened,Muscari neglectum
Muscari,olivetorum,LC,not_threatened,Muscari olivetorum
Muscari,parviflorum,NT,not_threatened,Muscari parviflorum
Myagrum,perfoliatum,LC,not_threatened,Myagrum perfoliatum
Myosotis,alpestris alpestris,VU,threatened,Myosotis alpestris alpestris
Myosotis,alpestris pyrenaeorum,NT,not_threatened,Myosotis alpestris pyrenaeorum
Myosotis,arvensis arvensis,LC,not_threatened,Myosotis arvensis arvensis
Myosotis,balbisiana,LC,not_threatened,Myosotis balbisiana
Myosotis,congesta,EN,threatened,Myosotis congesta
Myosotis,debilis,LC,not_threatened,Myosotis debilis
Myosotis,decumbens teresiana,LC,not_threatened,Myosotis decumbens teresiana
Myosotis,discolor discolor,LC,not_threatened,Myosotis discolor discolor
Myosotis,discolor dubia,LC,not_threatened,Myosotis discolor dubia
Myosotis,discolor rosmatina,LC,not_threatened,Myosotis discolor rosmatina
Myosotis,hervei,NT,not_threatened,Myosotis hervei
Myosotis,latifolia,LC,not_threatened,Myosotis latifolia
Myosotis,laxa cespitosa,LC,not_threatened,Myosotis laxa cespitosa
Myosotis,martini,LC,not_threatened,Myosotis martini
Myosotis,minutiflora minutiflora,LC,not_threatened,Myosotis minutiflora minutiflora
Myosotis,minutiflora segobrigensis,NT,not_threatened,Myosotis minutiflora segobrigensis
Myosotis,persoonii,LC,not_threatened,Myosotis persoonii
Myosotis,ramosissima gracillima,LC,not_threatened,Myosotis ramosissima gracillima
Myosotis,ramosissima ramosissima,LC,not_threatened,Myosotis ramosissima ramosissima
Myosotis,refracta refracta,EN,threatened,Myosotis refracta refracta
Myosotis,secunda,NT,not_threatened,Myosotis secunda
Myosotis,sicula,LC,not_threatened,Myosotis sicula
Myosotis,stolonifera,LC,not_threatened,Myosotis stolonifera
Myosotis,stricta,LC,not_threatened,Myosotis stricta
Myosotis,taverae,LC,not_threatened,Myosotis taverae
Myosotis,welwitschii,LC,not_threatened,Myosotis welwitschii
Myosoton,aquaticum,VU,threatened,Myosoton aquaticum
Myosurus,minimus,LC,not_threatened,Myosurus minimus
Myosurus,sessilis,EN,threatened,Myosurus sessilis
Myrica,gale,VU,threatened,Myrica gale
Myricaria,germanica,LC,not_threatened,Myricaria germanica
Myriophyllum,alterniflorum,LC,not_threatened,Myriophyllum alterniflorum
Myriophyllum,spicatum,LC,not_threatened,Myriophyllum spicatum
Myriophyllum,verticillatum,LC,not_threatened,Myriophyllum verticillatum
Myrrhis,odorata,LC,not_threatened,Myrrhis odorata
Myrrhoides,nodosa,LC,not_threatened,Myrrhoides nodosa
Myrtus,communis,LC,not_threatened,Myrtus communis
Najas,marina armata,LC,not_threatened,Najas marina armata
Najas,marina marina,VU,threatened,Najas marina marina
Najas,minor,LC,not_threatened,Najas minor
Narcissus,alcaracensis,EN,threatened,Narcissus alcaracensis
Narcissus,assoanus,LC,not_threatened,Narcissus assoanus
Narcissus,bicolor,LC,not_threatened,Narcissus bicolor
Narcissus,bujei,VU,threatened,Narcissus bujei
Narcissus,bulbocodium,LC,not_threatened,Narcissus bulbocodium
Narcissus,cantabricus,LC,not_threatened,Narcissus cantabricus
Narcissus,cavanillesii,LC,not_threatened,Narcissus cavanillesii
Narcissus,conspicuus,VU,threatened,Narcissus conspicuus
Narcissus,cuatrecasasii,VU,threatened,Narcissus cuatrecasasii
Narcissus,cyclamineus,LC,not_threatened,Narcissus cyclamineus
Narcissus,dubius,LC,not_threatened,Narcissus dubius
Narcissus,elegans,DD,not_threatened,Narcissus elegans
Narcissus,eugeniae,VU,threatened,Narcissus eugeniae
Narcissus,gaditanus,VU,threatened,Narcissus gaditanus
Narcissus,jonquilla,LC,not_threatened,Narcissus jonquilla
Narcissus,juressianus,DD,not_threatened,Narcissus juressianus
Narcissus,longispathus,EN,threatened,Narcissus longispathus
Narcissus,minor asturiensis,LC,not_threatened,Narcissus minor asturiensis
Narcissus,minor minor,LC,not_threatened,Narcissus minor minor
Narcissus,moschatus,LC,not_threatened,Narcissus moschatus
Narcissus,nevadensis enemeritoi,EN,threatened,Narcissus nevadensis enemeritoi
Narcissus,nevadensis nevadensis,CR,threatened,Narcissus nevadensis nevadensis
Narcissus,obsoletus,NT,not_threatened,Narcissus obsoletus
Narcissus,pachybolbus,LC,not_threatened,Narcissus pachybolbus
Narcissus,pallidiflorus,NT,not_threatened,Narcissus pallidiflorus
Narcissus,papyraceus,LC,not_threatened,Narcissus papyraceus
Narcissus,poeticus,NT,not_threatened,Narcissus poeticus
Narcissus,pseudonarcissus munozii-garmendiae,VU,threatened,Narcissus pseudonarcissus munozii-garmendiae
Narcissus,pseudonarcissus portensis,LC,not_threatened,Narcissus pseudonarcissus portensis
Narcissus,pseudonarcissus pseudonarcissus,LC,not_threatened,Narcissus pseudonarcissus pseudonarcissus
Narcissus,radinganorum,EN,threatened,Narcissus radinganorum
Narcissus,rupicola,LC,not_threatened,Narcissus rupicola
Narcissus,scaberulus calcicola,LC,not_threatened,Narcissus scaberulus calcicola
Narcissus,segurensis,LC,not_threatened,Narcissus segurensis
Narcissus,serotinus,LC,not_threatened,Narcissus serotinus
Narcissus,tazetta,LC,not_threatened,Narcissus tazetta
Narcissus,tortifolius,VU,threatened,Narcissus tortifolius
Narcissus,tortuosus,EN,threatened,Narcissus tortuosus
Narcissus,triandrus pallidulus,LC,not_threatened,Narcissus triandrus pallidulus
Narcissus,triandrus triandrus,LC,not_threatened,Narcissus triandrus triandrus
Narcissus,viridiflorus,VU,threatened,Narcissus viridiflorus
Narcissus,x perezlarae,DD,not_threatened,Narcissus x perezlarae
Narcissus,yepesii,VU,threatened,Narcissus yepesii
Narduroides,salzmannii,LC,not_threatened,Narduroides salzmannii
Nardus,stricta,LC,not_threatened,Nardus stricta
Narthecium,ossifragum,LC,not_threatened,Narthecium ossifragum
Neatostema,apulum,LC,not_threatened,Neatostema apulum
Neotinea,maculata,LC,not_threatened,Neotinea maculata
Neotorularia,torulosa,VU,threatened,Neotorularia torulosa
Neottia,nidus-avis,LC,not_threatened,Neottia nidus-avis
Nepeta,apuleji,VU,threatened,Nepeta apuleji
Nepeta,caerulea,VU,threatened,Nepeta caerulea
Nepeta,cataria,LC,not_threatened,Nepeta cataria
Nepeta,granatensis,LC,not_threatened,Nepeta granatensis
Nepeta,hispanica,VU,threatened,Nepeta hispanica
Nepeta,latifolia,LC,not_threatened,Nepeta latifolia
Nepeta,multibracteata,LC,not_threatened,Nepeta multibracteata
Nepeta,nepetella aragonensis,LC,not_threatened,Nepeta nepetella aragonensis
Nepeta,nepetella laciniata,LC,not_threatened,Nepeta nepetella laciniata
Nepeta,nepetella murcica,CR,threatened,Nepeta nepetella murcica
Nepeta,nepetella nepetella,LC,not_threatened,Nepeta nepetella nepetella
Nepeta,tuberosa,LC,not_threatened,Nepeta tuberosa
Nerium,oleander oleander,LC,not_threatened,Nerium oleander oleander
Neslia,paniculata thracica,LC,not_threatened,Neslia paniculata thracica
Nigella,damascena,LC,not_threatened,Nigella damascena
Nigella,gallica,LC,not_threatened,Nigella gallica
Nigella,papillosa atlantica,LC,not_threatened,Nigella papillosa atlantica
Nigella,papillosa papillosa,LC,not_threatened,Nigella papillosa papillosa
