Genus,Epithet,Status,threat_category,species
Rhodanthemum,arundanum,EN,threatened,Rhodanthemum arundanum
Rhododendron,ponticum,VU,threatened,Rhododendron ponticum
Rhus,coriaria,LC,not_threatened,Rhus coriaria
Ribes,alpinum,VU,threatened,Ribes alpinum
Ribes,uvacrispa uvacrispa,VU,threatened,Ribes uvacrispa uvacrispa
Ridolfia,segetum,LC,not_threatened,Ridolfia segetum
Rochelia,disperma disperma,LC,not_threatened,Rochelia disperma disperma
Roemeria,hybrida,LC,not_threatened,Roemeria hybrida
Romulea,bifrons,NT,not_threatened,Romulea bifrons
Romulea,bulbocodium,NT,not_threatened,Romulea bulbocodium
Romulea,columnae,DD,not_threatened,Romulea columnae
Romulea,ramiflora,DD,not_threatened,Romulea ramiflora
Rorippa,nasturtiumaquaticum,LC,not_threatened,Rorippa nasturtiumaquaticum
Rorippa,pyrenaica,VU,threatened,Rorippa pyrenaica
Rosa,agrestis,LC,not_threatened,Rosa agrestis
Rosa,canina,LC,not_threatened,Rosa canina
Rosa,dumalis,DD,not_threatened,Rosa dumalis
Rosa,micrantha,LC,not_threatened,Rosa micrantha
Rosa,pimpinellifolia,LC,not_threatened,Rosa pimpinellifolia
Rosa,pouzinii,LC,not_threatened,Rosa pouzinii
Rosa,sempervirens,LC,not_threatened,Rosa sempervirens
Rosa,sicula,LC,not_threatened,Rosa sicula
Rosa,stylosa,DD,not_threatened,Rosa stylosa
Rosa,villosa,DD,not_threatened,Rosa villosa
Rosmarinus,eriocalyx,EN,threatened,Rosmarinus eriocalyx
Rosmarinus,officinalis,LC,not_threatened,Rosmarinus officinalis
Rosmarinus,tomentosus,EN,threatened,Rosmarinus tomentosus
Rostraria,cristata,LC,not_threatened,Rostraria cristata
Rostraria,pumila,LC,not_threatened,Rostraria pumila
Rostraria,salzmannii,VU,threatened,Rostraria salzmannii
Rothmaleria,granatensis,VU,threatened,Rothmaleria granatensis
Rubia,agostinhoi,LC,not_threatened,Rubia agostinhoi
Rubia,peregrina,LC,not_threatened,Rubia peregrina
Rubus,caesius,LC,not_threatened,Rubus caesius
Rubus,canescens,LC,not_threatened,Rubus canescens
Rubus,ulmifolius,LC,not_threatened,Rubus ulmifolius
Rumex,acetosa acetosa,NT,not_threatened,Rumex acetosa acetosa
Rumex,angiocarpus,LC,not_threatened,Rumex angiocarpus
Rumex,bucephalophorus bucephalophorus,LC,not_threatened,Rumex bucephalophorus bucephalophorus
Rumex,bucephalophorus gallicus,LC,not_threatened,Rumex bucephalophorus gallicus
Rumex,conglomeratus,LC,not_threatened,Rumex conglomeratus
Rumex,crispus,LC,not_threatened,Rumex crispus
Rumex,induratus,LC,not_threatened,Rumex induratus
Rumex,intermedius,LC,not_threatened,Rumex intermedius
Rumex,obtusifolius,LC,not_threatened,Rumex obtusifolius
Rumex,papillaris,LC,not_threatened,Rumex papillaris
Rumex,pulcher pulcher,LC,not_threatened,Rumex pulcher pulcher
Rumex,pulcher woodsii,LC,not_threatened,Rumex pulcher woodsii
Rumex,roseus,LC,not_threatened,Rumex roseus
Rumex,scutatus,LC,not_threatened,Rumex scutatus
Rumex,thyrsoides,LC,not_threatened,Rumex thyrsoides
Rupicapnos,africana decipiens,EN,threatened,Rupicapnos africana decipiens
Ruppia,cirrhosa,LC,not_threatened,Ruppia cirrhosa
Ruppia,drepanensis,LC,not_threatened,Ruppia drepanensis
Ruppia,maritima,LC,not_threatened,Ruppia maritima
Ruscus,aculeatus,LC,not_threatened,Ruscus aculeatus
Ruscus,hypophyllum,NT,not_threatened,Ruscus hypophyllum
Ruta,angustifolia,LC,not_threatened,Ruta angustifolia
Ruta,chalepensis,LC,not_threatened,Ruta chalepensis
Ruta,montana,LC,not_threatened,Ruta montana
Rytidocarpus,moricandioides,VU,threatened,Rytidocarpus moricandioides
Sagina,apetala,LC,not_threatened,Sagina apetala
Sagina,procumbens,LC,not_threatened,Sagina procumbens
Sagina,sabuletorum,NT,not_threatened,Sagina sabuletorum
Sagina,saginoides nevadensis,NT,not_threatened,Sagina saginoides nevadensis
Salicornia,ramosissima,LC,not_threatened,Salicornia ramosissima
Salix,alba,DD,not_threatened,Salix alba
Salix,atrocinerea,LC,not_threatened,Salix atrocinerea
Salix,caprea,EN,threatened,Salix caprea
Salix,elaeagnos angustifolia,LC,not_threatened,Salix elaeagnos angustifolia
Salix,fragilis,LC,not_threatened,Salix fragilis
Salix,hastata sierrae.nevadae,CR,threatened,Salix hastata sierrae.nevadae
Salix,neotricha,LC,not_threatened,Salix neotricha
Salix,pedicellata,LC,not_threatened,Salix pedicellata
Salix,purpurea,LC,not_threatened,Salix purpurea
Salix,salviifolia,LC,not_threatened,Salix salviifolia
Salix,triandra discolor,LC,not_threatened,Salix triandra discolor
Salsola,genistoides,LC,not_threatened,Salsola genistoides
Salsola,kali,LC,not_threatened,Salsola kali
Salsola,oppositifolia,LC,not_threatened,Salsola oppositifolia
Salsola,papillosa,VU,threatened,Salsola papillosa
Salsola,vermiculata,LC,not_threatened,Salsola vermiculata
Salsola,webbii,NT,not_threatened,Salsola webbii
Salvia,aethiopis,LC,not_threatened,Salvia aethiopis
Salvia,argentea,LC,not_threatened,Salvia argentea
Salvia,barrelieri,NT,not_threatened,Salvia barrelieri
Salvia,candelabrum,VU,threatened,Salvia candelabrum
Salvia,lavandulifolia blancoana,LC,not_threatened,Salvia lavandulifolia blancoana
Salvia,lavandulifolia vellerea,LC,not_threatened,Salvia lavandulifolia vellerea
Salvia,phlomoides boissieri,NT,not_threatened,Salvia phlomoides boissieri
Salvia,phlomoides phlomoides,NT,not_threatened,Salvia phlomoides phlomoides
Salvia,sclarea,LC,not_threatened,Salvia sclarea
Salvia,verbenaca,LC,not_threatened,Salvia verbenaca
Salvia,viridis,LC,not_threatened,Salvia viridis
Sambucus,ebulus,LC,not_threatened,Sambucus ebulus
Sambucus,nigra,LC,not_threatened,Sambucus nigra
Samolus,valerandi,LC,not_threatened,Samolus valerandi
Sanguisorba,ancistroides,NT,not_threatened,Sanguisorba ancistroides
Sanguisorba,hybrida,LC,not_threatened,Sanguisorba hybrida
Sanguisorba,lateriflora,LC,not_threatened,Sanguisorba lateriflora
Sanguisorba,minor balearica,LC,not_threatened,Sanguisorba minor balearica
Sanguisorba,minor minor,LC,not_threatened,Sanguisorba minor minor
Sanguisorba,officinalis,NT,not_threatened,Sanguisorba officinalis
Sanguisorba,rupicola,LC,not_threatened,Sanguisorba rupicola
Sanguisorba,verrucosa,LC,not_threatened,Sanguisorba verrucosa
Sanicula,europaea,DD,not_threatened,Sanicula europaea
Santolina,elegans,VU,threatened,Santolina elegans
Santolina,rosmarinifolia canescens,LC,not_threatened,Santolina rosmarinifolia canescens
Santolina,rosmarinifolia pectinata,LC,not_threatened,Santolina rosmarinifolia pectinata
Santolina,viscosa,VU,threatened,Santolina viscosa
Saponaria,glutinosa,NT,not_threatened,Saponaria glutinosa
Saponaria,ocymoides,LC,not_threatened,Saponaria ocymoides
Saponaria,officinalis,LC,not_threatened,Saponaria officinalis
Sarcocapnos,baetica,NT,not_threatened,Sarcocapnos baetica
Sarcocapnos,enneaphylla,LC,not_threatened,Sarcocapnos enneaphylla
Sarcocapnos,integrifolia,VU,threatened,Sarcocapnos integrifolia
Sarcocapnos,saetabensis,NT,not_threatened,Sarcocapnos saetabensis
Sarcocapnos,speciosa,VU,threatened,Sarcocapnos speciosa
Sarcocornia,fruticosa,LC,not_threatened,Sarcocornia fruticosa
Sarcocornia,perennis alpini,NT,not_threatened,Sarcocornia perennis alpini
Satureja,intricata,LC,not_threatened,Satureja intricata
Satureja,obovata,LC,not_threatened,Satureja obovata
Saxifraga,biternata,EN,threatened,Saxifraga biternata
Saxifraga,bourgeana,VU,threatened,Saxifraga bourgeana
Saxifraga,camposii camposii,LC,not_threatened,Saxifraga camposii camposii
Saxifraga,camposii leptophylla,LC,not_threatened,Saxifraga camposii leptophylla
Saxifraga,carpetana carpetana,LC,not_threatened,Saxifraga carpetana carpetana
Saxifraga,corsica cossoniana,DD,not_threatened,Saxifraga corsica cossoniana
Saxifraga,dichotoma,LC,not_threatened,Saxifraga dichotoma
Saxifraga,erioblasta,LC,not_threatened,Saxifraga erioblasta
Saxifraga,fragilis paniculata,DD,not_threatened,Saxifraga fragilis paniculata
Saxifraga,gemmulosa,VU,threatened,Saxifraga gemmulosa
Saxifraga,globulifera,LC,not_threatened,Saxifraga globulifera
Saxifraga,granulata,LC,not_threatened,Saxifraga granulata
Saxifraga,haenseleri,LC,not_threatened,Saxifraga haenseleri
Saxifraga,latepetiolata,DD,not_threatened,Saxifraga latepetiolata
Saxifraga,longifolia,CR,threatened,Saxifraga longifolia
Saxifraga,nevadensis,NT,not_threatened,Saxifraga nevadensis
Saxifraga,oppositifolia oppositifolia,VU,threatened,Saxifraga oppositifolia oppositifolia
Saxifraga,reuteriana,VU,threatened,Saxifraga reuteriana
Saxifraga,rigoi rigoi,LC,not_threatened,Saxifraga rigoi rigoi
Saxifraga,stellaris robusta,NT,not_threatened,Saxifraga stellaris robusta
Saxifraga,trabutiana,VU,threatened,Saxifraga trabutiana
Saxifraga,tridactylites,LC,not_threatened,Saxifraga tridactylites
Scabiosa,andryaefolia,LC,not_threatened,Scabiosa andryaefolia
Scabiosa,atropurpurea,LC,not_threatened,Scabiosa atropurpurea
Scabiosa,galianoi,LC,not_threatened,Scabiosa galianoi
Scabiosa,turolensis grosii,LC,not_threatened,Scabiosa turolensis grosii
Scabiosa,turolensis turolensis,LC,not_threatened,Scabiosa turolensis turolensis
Scandix,australis australis,LC,not_threatened,Scandix australis australis
Scandix,australis microcarpa,LC,not_threatened,Scandix australis microcarpa
Scandix,macrorhyncha,LC,not_threatened,Scandix macrorhyncha
Scandix,pectenveneris,LC,not_threatened,Scandix pectenveneris
Scandix,stellata,LC,not_threatened,Scandix stellata
Schenkia,spicata,LC,not_threatened,Schenkia spicata
Schismus,barbatus,LC,not_threatened,Schismus barbatus
Schoenoplectus,lacustris glaucus,LC,not_threatened,Schoenoplectus lacustris glaucus
Schoenoplectus,lacustris lacustris,LC,not_threatened,Schoenoplectus lacustris lacustris
Schoenoplectus,litoralis,NT,not_threatened,Schoenoplectus litoralis
Schoenus,nigricans,LC,not_threatened,Schoenus nigricans
Scilla,autumnalis,LC,not_threatened,Scilla autumnalis
Scilla,monophyllos,NT,not_threatened,Scilla monophyllos
Scilla,obtusifolia,NT,not_threatened,Scilla obtusifolia
Scilla,peruviana,LC,not_threatened,Scilla peruviana
Scilla,ramburei,NT,not_threatened,Scilla ramburei
Scirpoides,holoschoenus,LC,not_threatened,Scirpoides holoschoenus
Scleranthus,annuus annuus,LC,not_threatened,Scleranthus annuus annuus
Scleranthus,annuus polycarpos,LC,not_threatened,Scleranthus annuus polycarpos
Scleranthus,delortii,LC,not_threatened,Scleranthus delortii
Sclerochloa,dura,NT,not_threatened,Sclerochloa dura
Scolymus,hispanicus,LC,not_threatened,Scolymus hispanicus
Scolymus,maculatus,LC,not_threatened,Scolymus maculatus
Scorpiurus,muricatus,LC,not_threatened,Scorpiurus muricatus
Scorpiurus,vermiculatus,LC,not_threatened,Scorpiurus vermiculatus
Scorzonera,albicans,LC,not_threatened,Scorzonera albicans
Scorzonera,angustifolia,LC,not_threatened,Scorzonera angustifolia
Scorzonera,baetica,LC,not_threatened,Scorzonera baetica
Scorzonera,hispanica,LC,not_threatened,Scorzonera hispanica
Scorzonera,reverchonii,NT,not_threatened,Scorzonera reverchonii
Scorzoneroides,hispidula,LC,not_threatened,Scorzoneroides hispidula
Scorzoneroides,microcephala,VU,threatened,Scorzoneroides microcephala
Scorzoneroides,nevadensis,LC,not_threatened,Scorzoneroides nevadensis
Scrophularia,arguta,CR,threatened,Scrophularia arguta
Scrophularia,canina canina,LC,not_threatened,Scrophularia canina canina
Scrophularia,crithmifolia,LC,not_threatened,Scrophularia crithmifolia
Scrophularia,frutescens,VU,threatened,Scrophularia frutescens
Scrophularia,lyrata,LC,not_threatened,Scrophularia lyrata
Scrophularia,peregrina,NT,not_threatened,Scrophularia peregrina
Scrophularia,sambucifolia sambucifolia,NT,not_threatened,Scrophularia sambucifolia sambucifolia
Scrophularia,scorodonia,LC,not_threatened,Scrophularia scorodonia
Scrophularia,tanacetifolia,NT,not_threatened,Scrophularia tanacetifolia
Scrophularia,viciosoi,CR,threatened,Scrophularia viciosoi
Scutellaria,alpina alpina,VU,threatened,Scutellaria alpina alpina
Scutellaria,galericulata,NT,not_threatened,Scutellaria galericulata
Scutellaria,minor,LC,not_threatened,Scutellaria minor
Scutellaria,orientalis hispanica,VU,threatened,Scutellaria orientalis hispanica
Secale,montanum,DD,not_threatened,Secale montanum
Sedum,acre,LC,not_threatened,Sedum acre
Sedum,aetnense,NT,not_threatened,Sedum aetnense
Sedum,album,LC,not_threatened,Sedum album
Sedum,amplexicaule,LC,not_threatened,Sedum amplexicaule
Sedum,andegavense,DD,not_threatened,Sedum andegavense
Sedum,annuum,DD,not_threatened,Sedum annuum
Sedum,arenarium,DD,not_threatened,Sedum arenarium
Sedum,brevifolium,LC,not_threatened,Sedum brevifolium
Sedum,caespitosum,LC,not_threatened,Sedum caespitosum
Sedum,candollei,DD,not_threatened,Sedum candollei
Sedum,forsterianum,LC,not_threatened,Sedum forsterianum
Sedum,gypsicola,LC,not_threatened,Sedum gypsicola
Sedum,hirsutum hirsutum,LC,not_threatened,Sedum hirsutum hirsutum
Sedum,melanantherum,DD,not_threatened,Sedum melanantherum
Sedum,mucizonia,LC,not_threatened,Sedum mucizonia
Sedum,nevadense,NT,not_threatened,Sedum nevadense
Sedum,rubens,LC,not_threatened,Sedum rubens
Sedum,sediforme,LC,not_threatened,Sedum sediforme
Sedum,villosum villosum,LC,not_threatened,Sedum villosum villosum
Selaginella,denticulata,LC,not_threatened,Selaginella denticulata
Sempervivum,minutum,LC,not_threatened,Sempervivum minutum
Sempervivum,tectorum,EN,threatened,Sempervivum tectorum
Senecio,adonidifolius,EN,threatened,Senecio adonidifolius
Senecio,aquaticus erraticus,LC,not_threatened,Senecio aquaticus erraticus
Senecio,boissieri,NT,not_threatened,Senecio boissieri
Senecio,cineraria,LC,not_threatened,Senecio cineraria
Senecio,doria laderoi,LC,not_threatened,Senecio doria laderoi
Senecio,duriaei,LC,not_threatened,Senecio duriaei
Senecio,eriopus eriopus,NT,not_threatened,Senecio eriopus eriopus
Senecio,erucifolius,LC,not_threatened,Senecio erucifolius
Senecio,flavus,VU,threatened,Senecio flavus
Senecio,gallicus,LC,not_threatened,Senecio gallicus
Senecio,jacobaea,LC,not_threatened,Senecio jacobaea
Senecio,leucanthemifolius,LC,not_threatened,Senecio leucanthemifolius
Senecio,lividus,LC,not_threatened,Senecio lividus
Senecio,lopezii,NT,not_threatened,Senecio lopezii
Senecio,malacitanus,LC,not_threatened,Senecio malacitanus
Senecio,minutus,LC,not_threatened,Senecio minutus
Senecio,nevadensis,VU,threatened,Senecio nevadensis
Senecio,petraeus,LC,not_threatened,Senecio petraeus
Senecio,quinqueradiatus,VU,threatened,Senecio quinqueradiatus
Senecio,sylvaticus,LC,not_threatened,Senecio sylvaticus
Senecio,vulgaris,LC,not_threatened,Senecio vulgaris
Serapias,cordigera,LC,not_threatened,Serapias cordigera
Serapias,lingua,LC,not_threatened,Serapias lingua
Serapias,parviflora,LC,not_threatened,Serapias parviflora
Serapias,vomeracea,NT,not_threatened,Serapias vomeracea
Sesamoides,purpurascens prostrata,LC,not_threatened,Sesamoides purpurascens prostrata
Sesamoides,purpurascens purpurascens,LC,not_threatened,Sesamoides purpurascens purpurascens
Seseli,intricatum,EN,threatened,Seseli intricatum
Seseli,montanum granatense,LC,not_threatened,Seseli montanum granatense
Seseli,montanum montanum,DD,not_threatened,Seseli montanum montanum
Sesleria,argentea,NT,not_threatened,Sesleria argentea
Setaria,parviflora,LC,not_threatened,Setaria parviflora
Setaria,pumila,LC,not_threatened,Setaria pumila
Setaria,viridis,LC,not_threatened,Setaria viridis
Sherardia,arvensis,LC,not_threatened,Sherardia arvensis
Sibbaldia,procumbens,EN,threatened,Sibbaldia procumbens
Sibthorpia,europaea,LC,not_threatened,Sibthorpia europaea
Sideritis,arborescens,LC,not_threatened,Sideritis arborescens
Sideritis,bourgeana,LC,not_threatened,Sideritis bourgeana
Sideritis,carbonellii,NT,not_threatened,Sideritis carbonellii
Sideritis,glacialis,LC,not_threatened,Sideritis glacialis
Sideritis,hirsuta,LC,not_threatened,Sideritis hirsuta
Sideritis,ibanyezii,DD,not_threatened,Sideritis ibanyezii
Sideritis,incana,LC,not_threatened,Sideritis incana
Sideritis,lacaitae,NT,not_threatened,Sideritis lacaitae
Sideritis,lasiantha,NT,not_threatened,Sideritis lasiantha
Sideritis,laxespicata,NT,not_threatened,Sideritis laxespicata
Sideritis,leucantha,LC,not_threatened,Sideritis leucantha
Sideritis,montana,LC,not_threatened,Sideritis montana
Sideritis,osteoxylla,LC,not_threatened,Sideritis osteoxylla
Sideritis,paulii,LC,not_threatened,Sideritis paulii
Sideritis,pungens,LC,not_threatened,Sideritis pungens
Sideritis,pusilla,LC,not_threatened,Sideritis pusilla
Sideritis,reverchonii,EN,threatened,Sideritis reverchonii
Sideritis,romana,LC,not_threatened,Sideritis romana
Sideritis,stachydioides,VU,threatened,Sideritis stachydioides
Sideritis,tragoriganum,LC,not_threatened,Sideritis tragoriganum
Silene,aellenii,LC,not_threatened,Silene aellenii
Silene,almolae,LC,not_threatened,Silene almolae
Silene,andryalifolia,LC,not_threatened,Silene andryalifolia
Silene,behen,LC,not_threatened,Silene behen
Silene,boryi,LC,not_threatened,Silene boryi
Silene,coelirosa,LC,not_threatened,Silene coelirosa
Silene,colorata,LC,not_threatened,Silene colorata
Silene,conica conica,LC,not_threatened,Silene conica conica
Silene,conoidea,LC,not_threatened,Silene conoidea
Silene,cretica,NT,not_threatened,Silene cretica
Silene,decipiens,LC,not_threatened,Silene decipiens
Silene,disticha,NT,not_threatened,Silene disticha
Silene,echinata,EX,threatened,Silene echinata
Silene,fernandezii,EN,threatened,Silene fernandezii
Silene,fuscata,NT,not_threatened,Silene fuscata
Silene,gaditana,VU,threatened,Silene gaditana
Silene,gallica,LC,not_threatened,Silene gallica
Silene,germana,LC,not_threatened,Silene germana
Silene,inaperta inaperta,LC,not_threatened,Silene inaperta inaperta
Silene,inaperta serpentinicola,EN,threatened,Silene inaperta serpentinicola
Silene,laeta,LC,not_threatened,Silene laeta
Silene,latifolia,LC,not_threatened,Silene latifolia
Silene,legionensis,NT,not_threatened,Silene legionensis
Silene,linicola,EX,threatened,Silene linicola
Silene,littorea adscendens,LC,not_threatened,Silene littorea adscendens
Silene,littorea littorea,VU,threatened,Silene littorea littorea
Silene,mariana,NT,not_threatened,Silene mariana
Silene,mellifera,LC,not_threatened,Silene mellifera
Silene,micropetala,NT,not_threatened,Silene micropetala
Silene,muscipula,LC,not_threatened,Silene muscipula
Silene,nicaeensis,LC,not_threatened,Silene nicaeensis
Silene,nocturna,LC,not_threatened,Silene nocturna
Silene,nutans nutans,NT,not_threatened,Silene nutans nutans
Silene,obtusifolia,LC,not_threatened,Silene obtusifolia
Silene,oropediorum,NT,not_threatened,Silene oropediorum
Silene,portensis portensis,LC,not_threatened,Silene portensis portensis
Silene,psammitis lasiostyla,LC,not_threatened,Silene psammitis lasiostyla
Silene,psammitis psammitis,LC,not_threatened,Silene psammitis psammitis
Silene,ramosissima,NT,not_threatened,Silene ramosissima
Silene,rubella rubella,LC,not_threatened,Silene rubella rubella
Silene,rubella segetalis,LC,not_threatened,Silene rubella segetalis
Silene,rupestris,LC,not_threatened,Silene rupestris
Silene,saxifraga,LC,not_threatened,Silene saxifraga
Silene,scabriflora scabriflora,LC,not_threatened,Silene scabriflora scabriflora
Silene,scabriflora tuberculata,LC,not_threatened,Silene scabriflora tuberculata
Silene,sclerocarpa,LC,not_threatened,Silene sclerocarpa
Silene,secundiflora,LC,not_threatened,Silene secundiflora
Silene,stricta,LC,not_threatened,Silene stricta
Silene,tridentata,LC,not_threatened,Silene tridentata
Silene,vulgaris commutata,LC,not_threatened,Silene vulgaris commutata
Silene,vulgaris vulgaris,LC,not_threatened,Silene vulgaris vulgaris
Silybum,eburneum,DD,not_threatened,Silybum eburneum
Silybum,marianum,LC,not_threatened,Silybum marianum
Simethis,mattiazzi,NT,not_threatened,Simethis mattiazzi
Sinapis,alba,LC,not_threatened,Sinapis alba
Sinapis,arvensis,LC,not_threatened,Sinapis arvensis
Sinapis,flexuosa,LC,not_threatened,Sinapis flexuosa
Sisymbrella,aspera aspera,LC,not_threatened,Sisymbrella aspera aspera
Sisymbrium,austriacum hispanicum,LC,not_threatened,Sisymbrium austriacum hispanicum
Sisymbrium,cavanillesianum,NT,not_threatened,Sisymbrium cavanillesianum
Sisymbrium,crassifolium,LC,not_threatened,Sisymbrium crassifolium
Sisymbrium,erysimoides,LC,not_threatened,Sisymbrium erysimoides
Sisymbrium,irio,LC,not_threatened,Sisymbrium irio
Sisymbrium,officinale,LC,not_threatened,Sisymbrium officinale
Sisymbrium,orientale,LC,not_threatened,Sisymbrium orientale
Sisymbrium,runcinatum,LC,not_threatened,Sisymbrium runcinatum
Smilax,aspera,LC,not_threatened,Smilax aspera
Smilax,aspera,LC,not_threatened,Smilax aspera
Smyrnium,olusatrum,LC,not_threatened,Smyrnium olusatrum
Smyrnium,perfoliatum,LC,not_threatened,Smyrnium perfoliatum
Solanum,dulcamara,NT,not_threatened,Solanum dulcamara
Solanum,nigrum,LC,not_threatened,Solanum nigrum
Solanum,villosum,LC,not_threatened,Solanum villosum
Solenanthus,reverchonii,CR,threatened,Solenanthus reverchonii
Solenopsis,laurentia,LC,not_threatened,Solenopsis laurentia
Solidago,virgaurea,LC,not_threatened,Solidago virgaurea
Sonchus,asper asper,LC,not_threatened,Sonchus asper asper
Sonchus,asper glaucescens,LC,not_threatened,Sonchus asper glaucescens
Sonchus,crassifolius,EN,threatened,Sonchus crassifolius
Sonchus,maritimus,NT,not_threatened,Sonchus maritimus
Sonchus,oleraceus,LC,not_threatened,Sonchus oleraceus
Sonchus,pustulatus,CR,threatened,Sonchus pustulatus
Sonchus,tenerrimus,LC,not_threatened,Sonchus tenerrimus
Sorbus,aria,NT,not_threatened,Sorbus aria
Sorbus,hybrida,CR,threatened,Sorbus hybrida
Sorbus,torminalis,EN,threatened,Sorbus torminalis
Sparganium,angustifolium,CR,threatened,Sparganium angustifolium
Sparganium,erectum neglectum,LC,not_threatened,Sparganium erectum neglectum
Spartium,junceum,LC,not_threatened,Spartium junceum
Spergula,arvensis,LC,not_threatened,Spergula arvensis
Spergula,fallax,LC,not_threatened,Spergula fallax
Spergula,morisonii,LC,not_threatened,Spergula morisonii
Spergula,pentandra,LC,not_threatened,Spergula pentandra
Spergularia,bocconei,LC,not_threatened,Spergularia bocconei
Spergularia,diandra,LC,not_threatened,Spergularia diandra
Spergularia,heldreichii,LC,not_threatened,Spergularia heldreichii
Spergularia,marina,LC,not_threatened,Spergularia marina
Spergularia,media,LC,not_threatened,Spergularia media
Spergularia,nicaeensis,LC,not_threatened,Spergularia nicaeensis
Spergularia,purpurea,LC,not_threatened,Spergularia purpurea
Spergularia,rubra,LC,not_threatened,Spergularia rubra
Spergularia,segetalis,NT,not_threatened,Spergularia segetalis
Sphenopus,divaricatus,LC,not_threatened,Sphenopus divaricatus
Spiranthes,aestivalis,NT,not_threatened,Spiranthes aestivalis
Spiranthes,spiralis,DD,not_threatened,Spiranthes spiralis
Sporobolus,pungens,LC,not_threatened,Sporobolus pungens
Stachys,annua,DD,not_threatened,Stachys annua
Stachys,arvensis,LC,not_threatened,Stachys arvensis
Stachys,brachyclada,LC,not_threatened,Stachys brachyclada
Stachys,circinata,LC,not_threatened,Stachys circinata
Stachys,germanica,LC,not_threatened,Stachys germanica
Stachys,heraclea,LC,not_threatened,Stachys heraclea
Stachys,ocymastrum,LC,not_threatened,Stachys ocymastrum
Staehelina,baetica,LC,not_threatened,Staehelina baetica
Staehelina,dubia,LC,not_threatened,Staehelina dubia
Stauracanthus,boivinii,LC,not_threatened,Stauracanthus boivinii
Stellaria,alsine,LC,not_threatened,Stellaria alsine
Stellaria,graminea,NT,not_threatened,Stellaria graminea
Stellaria,media,LC,not_threatened,Stellaria media
Stellaria,pallida,LC,not_threatened,Stellaria pallida
Sternbergia,colchiciflora,DD,not_threatened,Sternbergia colchiciflora
Stipa,apertifolia,LC,not_threatened,Stipa apertifolia
Stipa,barbata,LC,not_threatened,Stipa barbata
Stipa,capensis,LC,not_threatened,Stipa capensis
Stipa,capillata,DD,not_threatened,Stipa capillata
Stipa,juncea,LC,not_threatened,Stipa juncea
Stipa,lagascae,LC,not_threatened,Stipa lagascae
Stipa,offneri,LC,not_threatened,Stipa offneri
Stipa,parviflora,LC,not_threatened,Stipa parviflora
Stoibrax,dichotomum,DD,not_threatened,Stoibrax dichotomum
Suaeda,pruinosa,LC,not_threatened,Suaeda pruinosa
Suaeda,spicata,LC,not_threatened,Suaeda spicata
Suaeda,splendens,LC,not_threatened,Suaeda splendens
Suaeda,vera,LC,not_threatened,Suaeda vera
Succisella,andreae.molinae,EN,threatened,Succisella andreae.molinae
Succowia,balearica,VU,threatened,Succowia balearica
Symphytum,tuberosum tuberosum,DD,not_threatened,Symphytum tuberosum tuberosum
Taeniatherum,caputmedusae,LC,not_threatened,Taeniatherum caputmedusae
Tamarix,africana,LC,not_threatened,Tamarix africana
Tamarix,boveana,NT,not_threatened,Tamarix boveana
Tamarix,canariensis,LC,not_threatened,Tamarix canariensis
Tamarix,dalmatica,NT,not_threatened,Tamarix dalmatica
Tamarix,gallica,LC,not_threatened,Tamarix gallica
Tamarix,mascatensis,LC,not_threatened,Tamarix mascatensis
Tamarix,parviflora,LC,not_threatened,Tamarix parviflora
Tamus,communis,LC,not_threatened,Tamus communis
Tanacetum,annuum,LC,not_threatened,Tanacetum annuum
Tanacetum,corymbosum,LC,not_threatened,Tanacetum corymbosum
Tanacetum,funkii,EX,threatened,Tanacetum funkii
Tanacetum,microphyllum,LC,not_threatened,Tanacetum microphyllum
Taraxacum,nevadense,NT,not_threatened,Taraxacum nevadense
Taraxacum,obovatum,LC,not_threatened,Taraxacum obovatum
Taraxacum,pyropappum,DD,not_threatened,Taraxacum pyropappum
Taxus,baccata,VU,threatened,Taxus baccata
Teesdalia,coronopifolia,LC,not_threatened,Teesdalia coronopifolia
Telephium,imperati imperati,LC,not_threatened,Telephium imperati imperati
Teline,linifolia linifolia,LC,not_threatened,Teline linifolia linifolia
Teline,monspessulana,LC,not_threatened,Teline monspessulana
Teline,patens,VU,threatened,Teline patens
Teline,tribracteolata,CR,threatened,Teline tribracteolata
Tephroseris,elodes,EN,threatened,Tephroseris elodes
Tetragonolobus,conjugatus requienii,LC,not_threatened,Tetragonolobus conjugatus requienii
Tetragonolobus,maritimus,LC,not_threatened,Tetragonolobus maritimus
Tetragonolobus,purpureus,LC,not_threatened,Tetragonolobus purpureus
Teucrium,aureum angustifolium,NT,not_threatened,Teucrium aureum angustifolium
Teucrium,balthazaris,NT,not_threatened,Teucrium balthazaris
Teucrium,bicoloreum,VU,threatened,Teucrium bicoloreum
Teucrium,botrys,LC,not_threatened,Teucrium botrys
Teucrium,bracteatum,CR,threatened,Teucrium bracteatum
Teucrium,capitatum capitatum,LC,not_threatened,Teucrium capitatum capitatum
Teucrium,capitatum gracillimum,LC,not_threatened,Teucrium capitatum gracillimum
Teucrium,carolipaui fontqueri,NT,not_threatened,Teucrium carolipaui fontqueri
Teucrium,chamaedrys,LC,not_threatened,Teucrium chamaedrys
Teucrium,charidemi,NT,not_threatened,Teucrium charidemi
Teucrium,chrysotrichum,NT,not_threatened,Teucrium chrysotrichum
